Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CFG,CHTR,CI,CIEN,CINF,CIVI,CL,CLF,CLVT,CLX,CMCSA,CME,CMS,CNA,CNH,COF,COKE,COLB,COLM,COP,COST,CRM,CRUS,CSCO,CTAS,CVS,CVX,CWEN,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NET,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2018-01-02 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,-0.00017430796122757338,0.015527814512818946,0.002208717813865267,0.004604372910139342,0.01862124625333365,0.01103131936007856,0.05061005909094012,0.01869429294744966,0.0038899248771508987,0.012694394527191124,0.010876798142851564,0.006146692097178435,0.0032287864341907337,-0.003349998994350444,0.006112640967949336,0.021841266086609062,0.010495469501845581,0.000815466086643654,0.0030876631308610326,0.001527475977673488,0.011415034900242605,0.01156707357981563,0.016646089210536938,0.008446803374693184,-0.003976004645788764,0.05018983190670452,-0.003867337539267825,-0.006349308472611727,,-0.010817833233021898,-0.016200253908380886,0.01589627676584405,-0.0061961710247609506,0.004757756060668114,0.0022116452873049406,-0.0017081039704370414,-0.010849629888616388,0.003676784410675858,-0.014896987530023923,0.018270413227390633,0.011929726285898773,0.00839288568603472,0.01473221825350088,0.007945573391978053,0.009959337635705251,-0.004361989929332908,0.007262964380303543,-0.010363119832614452,0.0045462189471520064,0.013217994805301376,0.004284087383452915,-0.0031287342544392177,0.00914682068166882,0.012422546534765159,0.006215607168714666,0.009410530427472892,0.007529003637540421,0.024108828710132122,0.016279975457280847,0.016917127459646505,-0.009352437056698071,0.005198480656596031,-0.008296345617046903,0.027116769696078354,-0.034527326669574865,0.0027684463223493867,0.02258122092746332,0.009507062909445179,0.0010184609154847138,-0.0021986960890887685,0.008352127852621698,0.0054178570364733555,0.008346730304006953,0.00435652745240846,0.012494805306925295,-0.004223114529469656,0.004000405225243283,0.02058686792142333,0.006356963172459437,0.01775567442197819,-4.2350341934301816e-05,-0.003682331542622001,-0.0014241123341673016,0.002678939024913262,0.004642847634118008,-0.02144162654428456,,0.019600724157292998,-0.00015757343818093524,0.008917894178277317,0.06373872824132906,0.022896745870397806,-0.0026290395202511517,0.0073819980068933,-0.001214127648245003,,-0.0012461868816764851,0.03865284586790846,0.011286185824030395,0.014562239738420331,0.01856682509968303,0.001553704458280036,-0.005740291261086852,-0.00465074553818706,-0.023363641887849416,-0.006824702320531793,0.01817750184620544,-0.006737145450045737,-0.01028583096269393,0.026730510438111723,0.01043547642452011,0.005581777394243038,0.021914163791572995,0.00976146047441533,0.009905866621690254,-0.020763049090779463,0.007663981264570315,0.008685389665974196,0.019449708559100814
2018-01-04 00:00:00-05:00,0.004634178143740971,-0.005719004671810072,-0.0016985862504820884,0.011771611712285274,0.01196965900927405,0.003981240495173355,0.0481715177172049,-0.004222988094221149,-0.0147181909688255,0.0044660253429876385,0.0003336487654125833,0.01649609110558898,-0.0038017894615336497,0.013002238268428746,0.009923318595405387,-0.009313164028667723,0.013115148825905898,0.012875841337437943,0.012259078933127863,0.013639771954716802,0.011744491516990765,-0.00922003685996429,0.005229856345098049,0.017601244829120184,0.011338310437083087,-0.015859318510261636,0.006392573866464117,0.023915527380963805,,0.015633958635173913,0.006413016023096154,0.010616023950593419,-0.0112066189006463,0.007000607775247966,0.026164286017330673,0.019715738828162497,-0.016840015591501237,-0.00045874324053689694,0.0008336195158056197,0.011471184264524257,-0.00779593089217922,0.013115215650994036,-0.00296625812279677,0.002825057457648727,0.017210513236827485,0.026024541442159346,-0.003117246167251455,-0.01574818616751378,0.005716854440390504,0.004792684044964358,-0.00044535043661810626,-0.007865091590108756,0.001399495005202488,0.015446360426474343,0.017054167120417043,0.020720803373358954,-0.010231573271690076,0.03036124817860183,0.003614728993594545,0.0038769510621627233,0.0138793166151001,0.007904611883390705,0.01342319510646342,0.020051332657713618,-0.018508812809453667,0.017748051367388804,-0.01814075329191666,-7.115056159844552e-05,0.014223715463868643,0.013986384981627574,0.015560796149706181,0.0044532027586067805,0.017008890210799776,0.007793878104466911,0.012854132288468734,0.006990442811449278,0.0023459134807027643,0.0023803350976071545,0.016886229730853592,-0.001842763754915366,0.012986433105464257,-0.003980818344624644,0.016079471436518836,0.015171771404227813,0.008763107527359518,-0.0051515557814385835,,0.0028245943579882525,-0.000630277369369226,0.007047580579485968,0.005257380788092559,0.009802947027995902,0.004913485238355193,0.0021770443041425657,0.0070439182377081515,,-0.007606161852590035,-0.0002605765277845098,0.0013637479908248274,0.003148144007304422,0.0037402016756055826,0.005613348065740608,-0.004273763244126772,-0.029686790377716085,0.009252968749566626,-0.019847353332945048,0.012440139416619303,-0.00963600826231746,-0.008324530558681901,-0.0012920569823867798,0.0043310825658751705,-0.005434103040237427,0.006465786740632848,0.007668209683953658,0.0037114137289611794,0.003236938703445364,0.012430647169342026,0.0009045766274470927,0.0013830382886318713
2018-01-05 00:00:00-05:00,0.011321313746945841,0.017258015903726748,0.002886037868984316,0.008215014076048051,0.011504333150110986,0.004130658452655699,-0.02000064763127562,0.005940802266650407,0.0064254636653615785,0.0160332935792393,0.005907683821079303,0.0022780607299143526,0.04020306738592872,0.004626608190777053,0.0025564624085728047,0.008973348221858083,0.008483868657767452,0.0022645738919424047,-0.0013253548554837853,0.01568173316854852,0.00456862666881354,0.003111299745335834,0.016811261460968608,-0.011080434799405297,0.005148336301284121,-0.003202155433557355,0.0011940448787104902,0.011131845684478045,,0.0002743862605152642,0.009056446835993489,0.006502650713613712,-0.0071780330130631,0.00018845973157822222,0.007859998805713241,9.862482916463009e-05,-0.017226697328753843,0.014352497193047863,-0.00027756356531939013,-0.001932460021863189,-0.007164729735585218,0.013223061423022396,0.0005568219038881301,0.013754878965959363,0.0029118776250934134,0.04324138499740655,-0.001640510793530319,0.005276924056148712,0.004250427703431788,0.00624927025762234,-0.005450049035158838,-0.0046268951983714866,0.013063110985248448,0.003918721778627376,-0.0024885234125647904,0.0005394874999722309,0.008354664105123318,-0.002949646609077069,0.014465926974494288,0.01317303910675133,-0.005113584176978514,0.010391598127046415,0.006965887998271656,0.00487390310489672,0.006953107213005916,0.012878560910655142,0.005529657244141653,0.008219213863936117,-0.0064405005140134985,-0.00021691040732614724,0.008713518293239459,0.012203014108708547,0.009018481135126214,0.021336597314552497,0.02051849701469432,0.0020125534814469047,0.012804225111439756,0.01673997817640237,0.009302156206511914,0.013578638923887781,0.007761711440048022,0.0028452206772939105,-0.0010521953351227365,-0.00037647060975768966,0.012321520237789747,0.004558319974138088,,0.020981475616146186,0.008475999285454954,0.008628993516034631,0.008438542388251343,0.0060010189903216245,0.002869221340032549,0.001900785071700871,0.0006580005696277398,,0.007989828098412175,0.025350306706734327,0.006641523817097361,0.008548825672726473,0.011473115190569044,0.003852701961899373,0.0017118325608618985,0.009260849899487777,0.0036777452904888735,0.01057417676754675,0.016992313575270705,0.025079700229899173,0.006210416017176824,0.007635317553045149,0.01888933371773021,0.012658626847909724,0.0030605795987382303,0.006164772756172612,0.02366677851705439,-0.002284061840469972,0.006715536258231865,0.005909636359872586,-0.0008065503353885898
2018-01-08 00:00:00-05:00,-0.0037215285950969682,-0.016152197116024957,-0.0028860378689842003,0.007959994842308296,-0.0016199747598187439,-0.006616805994096841,0.03311557740640636,-0.00027674989637988906,0.010619323224995748,0.014321632906715799,0.0023903274032242476,-0.009243214104310655,0.004232888728913782,-0.006947736115808338,0.004185944201804418,0.015383910085998839,0.007430764249282398,0.00032312675140761335,-0.011738057146000142,0.024818811020933054,0.004093479551331417,0.016030149652309592,-0.011127927811325709,0.028828312837702347,-0.004469767189999282,0.004622242285043294,0.0014575692784145743,-0.002463049704405522,,0.004860393760554376,-0.013739287003090227,0.013803413288172294,0.011503170231907472,-0.005481796460791006,0.015537052039082408,-0.006230360965706062,0.03382737300362199,-0.006581047877558512,0.01050041241556419,0.01014533226353869,0.003880536496286713,0.007005898498752089,-0.003159526241052125,0.010317481974910345,0.0016069767399780532,-0.008705679069863855,0.004913895129364337,0.010471262111365091,0.004915530723901669,0.005685206688249089,-0.0144381611241857,0.003168320342699041,-0.003180472136590051,0.010250634717563892,0.0,-0.014123156284411123,-0.0016115781454568675,0.004760295274123641,0.004264042936496723,0.0035244658832249095,-0.014625913471013155,-0.002392587800083335,-0.0054136470347081,0.006012833514544933,0.0,0.0006095860560116739,0.03334198003604906,0.0012694658965465158,0.001475892034166815,-0.0015205305422573109,-0.00037196277360437814,-0.005095182390236442,-0.004621168138028002,-0.010931531245133538,0.003018533701845634,-0.0006894088411053214,-0.005101948660942333,-0.00035088635522266174,0.0026973847357963684,0.007624047757927579,-0.0032473273900953804,-0.0012793999367403488,-0.005807346819037725,-0.004151104643649851,0.0010202075531936061,0.008205688123411544,,0.00976217361709322,0.008869398725233983,0.00214574865016863,0.030180822587717097,0.010467158004058178,-0.005746453407996237,-0.011185400232218113,0.00524674004785037,,-0.0015353306261581994,0.004437485614635941,-0.0030133881787971274,0.009456017976387237,-0.0050451543543713895,0.004412720093965457,0.008938077063889518,0.006520395154865177,0.0028796890708767267,0.009422197509985988,0.0016290882124321401,0.007710150758419694,0.060754702381703427,0.004753880341895802,-0.01750915235567418,0.013792451841914733,0.012072260862024661,0.0014454526112513872,0.004030185958264695,-0.0017164490092282595,-0.011379221129983125,0.014672745360993087,0.004485661940730615
2018-01-09 00:00:00-05:00,-0.00011462222050169426,0.007510312397507472,0.0016985862504822233,0.003328932961259235,0.008931052562038888,0.006286903912457661,-0.03817891481462144,0.015275728258683525,-0.006783378571565063,0.004664812398839383,-0.013943377926001636,0.0036877339357679986,0.026346401496647878,0.0049675893769121696,0.009039857847877275,0.00725291518009811,0.008369375935266887,-0.0009697740604797055,0.010410745892876053,0.0024063073774985774,0.002946171096168412,-0.005032916202127762,-0.0016824164289142923,-0.010884450723833669,-0.006263620580717744,-0.012493658289616362,0.00145496304522758,-0.023706574651718486,,-0.0019141322655420194,0.0032066729125379747,0.005914145306702837,-0.013688473312523102,0.0043498650033549895,-0.0007010091437827985,0.008790254140844073,-0.01664904732609273,0.014241995382451442,-0.007864983457760232,0.008146646525161762,-0.011687170759953309,0.002660521687544246,-0.013304851041971657,-0.006278099831295672,-0.0042086985133519,-0.0010291093703557023,-0.005383273961946375,-0.013106319113637766,0.027487743009469715,0.034667745584498325,-0.0007274600222346913,-0.01174769816421117,0.0016606166176860724,-0.003392593315230949,0.005748255088053747,0.015201349766474359,0.048533932492053525,-0.0038517392891416753,-0.0006145483074504978,-0.0012753089554880578,0.008423132206210606,0.005504983520422491,0.00817383171889849,0.0022000012242831928,-0.025352395485391532,0.0062675833114340515,0.014541932749741625,0.01573290674054462,0.005056339173423462,0.004987550379555242,0.009686152750865474,-0.0008134903645113432,0.0071359070227605915,0.008923947981432494,0.0014430687428768597,-0.002244736762171345,-0.00046546235860190916,0.0043175401713860225,0.00728357841502571,-0.0021801327849445104,0.006194669157912531,-0.010580571891936615,0.002468057455253491,0.007722318023112774,-0.0006802104167080907,-0.007349182275990536,,-0.013005715357103396,-0.007151633849461916,0.0011079882683599344,-0.0002705479629227801,0.005518852191463338,0.0007623228901720683,-0.0010981607531875685,-0.007331569880299224,,0.007176048165190365,0.001769456791157675,-0.015204815590307766,0.010858171247664897,-0.0021944527612859327,0.020837957106365688,-0.012579033123294033,-0.02222443337673416,-0.00261074184885903,0.02875752942317245,0.016535804482348586,0.007651098985719984,-0.008118245093933886,0.006817670388073488,0.004970567327805106,0.011125454000535358,-0.00046449580100660245,0.006835811691348208,-0.0019291702743172206,-0.0036743889348100026,0.003539802670192305,-0.012079734688411349,-0.004254946122673482
2018-01-10 00:00:00-05:00,-0.00022937723062444707,-0.005501605830786742,-0.001528575443091924,-0.00351813125216698,0.0021936482662411193,0.0060843083069072506,0.011774765552674125,-0.002839893930888043,-0.024690899934035653,0.001300359709972529,-0.021343622217758335,0.006939436790047975,0.0057304316292180035,0.009207546860249735,0.03083729676924793,0.004076795040466553,-0.0044487002153073395,0.0025838435071803534,0.004504771165121453,-0.0033702136056505813,0.015939325621219896,-0.011139794654213995,-0.003759331500267266,-0.011926757276715981,-0.014030359220167623,0.015327510077293138,-0.010899690930107984,0.01628081530961753,,-0.011906708147580698,0.011750340007772251,0.0017671712479804748,-0.016098967668307936,-0.0049185886763991014,-0.002808961072306518,0.014158509133223854,-0.0015582211925017706,0.005373047715409062,0.0017989146292342905,-0.00484533445468434,-0.0046810797469722994,-0.0032117690533326666,-0.02948140595505175,0.005527267966308159,-0.005535619444424135,-0.003223345848920719,0.006393892335446443,-0.018642186361528895,-0.003993309959123951,-0.0037593122833375356,-0.004284174705797068,-0.014006908827621815,0.0037263353335921894,0.0009706257473760277,-0.005504257694109301,0.019739134788554845,0.007780102775171086,-0.024125338810218395,-0.003304819633231639,-0.00238417193669557,0.00153446691353404,-0.006755361864447368,0.006898816579742699,0.0021338962104268944,-0.0260116817546835,-0.008161900148829854,0.06372067975471682,-0.0011800404457100767,0.010944055811084418,-0.00346701983729797,-0.0015978390417155212,0.0004646050843199502,0.0016319432261619404,-0.004027298306662584,0.0022542107598670915,-0.0001730513132042537,-0.008409082918647167,-0.004551496635163972,0.0127150212722013,-0.00015966883655549067,-0.0005803973601823558,0.010295869179780877,0.008764031650340409,0.01175028185293834,-0.0045443046966198615,-0.008266466222974618,,0.015219726731362758,0.002026407743980191,0.005742056415261668,0.0078093415987417845,-0.005314026283784586,-0.005094369070187266,0.0016467119327532298,-0.0063904085979353134,,0.007029990782328551,0.0022704386555219037,-0.0001530877983708368,0.004680384595307333,0.010756477920940793,0.004115987111193933,-0.014043695117261435,-0.003328187554492249,-0.023479732087812885,0.022736378951917536,0.0009212006654044322,-0.02641276595471163,0.003320893638202626,-0.0062704843375105635,-0.00746510857428022,-0.009262735147198635,0.005253027718822115,0.0075013040613405215,-0.001092063824667245,0.0015487221835027468,0.013718726477976605,-0.00719781206139597,-0.00798374477949417
2018-01-11 00:00:00-05:00,0.005663838537250926,0.0029253630818117113,0.006808571852040671,0.0013206152039307282,0.009626952867559548,0.002455845616763058,0.014938062199612686,-0.004934034389109234,-0.01937085388690235,0.01766139781681635,0.002546179774235537,-0.004852418856840174,0.02424637840282423,0.003593944335889276,0.009207220531495726,0.010722386079775468,0.011874789954151428,0.007390789991572693,-0.0011905450695294472,0.019876708390347348,0.008868930956401823,0.012576295468602977,0.018183239665362557,0.009644120128606559,0.008002217055416868,0.03680968385863468,-0.0036153554333638025,0.09021548910485798,,-0.01703814960554872,0.03608982915385375,-0.0005887101625755856,-0.013204038775945087,0.006239136084803326,0.023628633961772318,0.012334134098807242,-0.005963580357558226,0.017703725515052848,0.012641058374698625,0.026193375877537096,0.021132108381760384,0.0027534147375692306,0.01676176263586878,0.004749609641055554,0.010670711098783826,0.020197690054508634,0.029937572518056444,0.010695172592510974,0.015162908290787072,0.0035563865670447357,0.013789669192759247,-0.010415050842363925,0.017614983785525916,0.011795206960557771,0.0037053140791969436,0.0047431632584882776,0.004436899219314371,0.02729850574872368,0.0026357457051694086,0.0017189903645576476,0.0031405735000914863,0.014904317496614179,0.005269316791443943,0.000122067765032914,0.021186006010103658,-0.0031237677142135077,-0.005655912284544749,0.005679532180492982,0.005337239848445536,-0.0006514327298813126,0.0072909774509895674,0.0033624684782943364,0.00024192890851310031,0.016534946535315717,0.006608925941649019,-0.0006918716542897381,-0.002818850947846758,0.002803438387835106,0.008637016596908803,-0.00037268702874359975,0.0048398130617216956,0.0,0.005222048125230192,0.0049938869102334,0.002956442111666243,-0.0005980040649270738,,0.021966636766249294,0.0010895999391741609,0.009860976991032125,0.0017868017397670727,0.0030691995214913457,-0.005120289460451379,0.0024647248097344737,-0.0035433452488498737,,-0.007315647164362915,0.004776243957382362,0.002601310488719565,0.000667473689847356,0.0030044114717036833,0.0113247733836868,-0.015568598306749323,-0.0009096195745308056,-0.0038302271840631413,0.04519541642372818,0.011423392986389967,-0.00078298270810446,0.009364661080734738,0.008803609268869944,0.005293709925787768,0.004642156763878715,0.02788387765357682,0.008504720523802023,0.007202146843730135,0.008092602485185969,-0.0017444084988027604,0.0035053916789307563,0.009825801245747987
2018-01-12 00:00:00-05:00,0.010273179967647829,0.010720924553259762,-0.0018677962534164737,0.006265543103474508,0.03193231626299992,-0.002947861146607462,-0.009933846721083583,0.016785141926990085,-0.014703475643097473,0.02209336587396363,0.002993765872996802,0.002379638773164811,0.02435648644970271,0.017139023106124224,0.010150224026161603,0.013796964568378554,0.032212905090745675,0.005427639118876359,0.016798524802616868,0.006480598275253311,0.004845192938367364,-0.0035811197162786217,0.011784661076482893,0.0027385399912252008,0.017166786562149754,-0.018235716544702553,0.0009384222946439448,-0.014865961058552753,,-0.007280805449429935,-0.003763340007808802,-0.0005237265394684649,-0.008597202546316043,0.01273404888140749,0.025094562419374612,0.009626076781842208,-0.017060178039646545,0.009387193892481247,0.003543954012496707,0.014593869051450412,0.01290613454679669,0.010394975972329596,0.009507582524538361,0.01901979377037969,-0.00986007879096257,-0.0030419821561434007,0.007739588174170729,-0.005333288024804492,0.010927833833880777,0.008081764872940095,0.013246377474703913,-0.00480440861155354,0.00040615516121066933,0.0024307097062925198,0.024418427622214252,-0.013764181768308095,-0.0005059576523747738,-0.0027191983113757584,0.015028627613145405,0.016587493774136288,0.007419674294372908,0.008897843683277576,0.007255831680370162,-0.006476830421416874,-0.00392376282593575,0.009220917002508556,-0.005544967657021074,0.0066770692872996735,0.016375219537344526,0.0023862361433749694,0.0020734698010577823,0.006806484084396476,0.015344001434884036,0.05209704424291592,0.008724116586320635,0.0010378389116921555,-0.0009412428650048361,-0.0032714069583146387,-0.0029957748807456198,-0.04576703165437773,0.008874839734766835,-0.009721038904695252,0.018235426956920014,0.016831988597506703,0.017109707964181695,-0.0011962824285257456,,0.018200106556793456,0.005892674090844568,0.004423988075532652,-0.004921299665484359,0.011375361647424935,0.004268726463050519,-0.0005473547389768875,-0.006007987056978769,,-0.0034395876085650187,0.009857225125716091,-0.0007645152699173817,0.0117093866007609,0.006644493939874396,0.022271755431644207,-0.009102190563818856,0.0041167577899624145,0.011447424591751968,0.03713938621810485,0.007210329396674075,-0.0025094009354808284,-0.005132257768969449,0.018353969396428,0.014316318911740445,0.005825591526809074,0.0047094484055142435,0.005278851678314398,0.002084120636385181,-0.004808823107801304,-0.007327225820249382,0.008462661159475469,0.006764388671124095
2018-01-16 00:00:00-05:00,-0.005095181224052523,0.021200810770677137,-0.006821195395850644,-0.013519351375036674,-0.013367576785958653,0.0014750928431123977,-0.009193596635097903,0.0026984510148989204,0.019581565089516886,-0.0002606211461983206,-0.003943023171695789,-0.006259207091759689,-0.003127834309567192,0.0016018254665679712,-0.015177718770110782,3.645051116116251e-05,0.013357215910191476,-0.047103953398956185,0.003507297608126496,-0.005830484712681481,-0.005949167825295781,-0.0030271969004751417,0.006353118082723442,0.027866923768274515,0.002293607428836114,-0.028170831473233744,0.010664091745185537,-0.05810770022573904,,0.010234352427258522,-0.014716520976255282,-0.003476118851818746,0.005664638482768719,-0.01632166888158319,-0.014165520308309065,-0.009626076781842194,0.005867886487203293,-0.009606853004697725,-0.01397519263748986,-0.0203555039812395,-0.0016173837013568415,-0.012321598232423153,0.006977848860492375,-0.008107152080412464,0.004724987136602852,0.008342962670099128,-0.01197309936153214,-0.013459200156488674,-0.01045051602672013,0.0008047479305869282,-0.01595316985047388,-0.006102199398839689,-0.014720457826801763,-0.008385341938562567,-0.02043617786367097,-0.029756186345745738,0.015445802209041137,0.002719198311375804,-0.00044563742398177057,4.419062178665683e-05,0.005548267379354189,-0.0005604493831047682,-0.007445647870865605,0.004342920228692365,-0.002315469273469551,-0.013586479648866619,0.002455016844349406,0.007518549630030603,-0.0035563241493759726,0.008200501631163742,-0.012567379645123139,-0.019620870277028597,-0.018429239163825162,0.0010901757144834183,-0.00024651820122648246,0.00063362896020931,0.01216917673149882,-0.0015226024458021687,-0.028144073867551158,-0.0054785587129698825,0.0011040830020321738,-0.009961948188700793,0.056504599051352224,-0.009478642375915433,-0.014048859155786485,0.0014624405482281948,,0.0013551499746638697,-0.019517733651117884,0.01151168097238093,-0.012954556294607055,0.0016143303255374507,0.004081085189618221,0.0016407041278307247,0.006784154408751286,,0.0035346709179325383,-0.0014910880901905918,0.04296126025020939,-0.019294395403690285,0.0026456337856521676,0.002523994042760067,-0.004021907940720201,-0.002843702818021814,-0.004890044499640615,-0.024249921283923257,-0.010330166619446725,-0.011212141228705405,0.01135638767539583,0.0017730555385500023,0.01846059237011722,-0.006110933863005886,-0.009064464948797235,0.0033290125136849844,0.002494823660744283,-0.003864351927359423,-0.0007995057640812907,-0.0017862794733059133,-0.006304404249806422
