Date,AAPL,ABBV,ABT,ACN,ADBE,AMD,AMZN,AVGO,BAC,CAT,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GE,GOOG,GOOGL,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,META,MRK,MSFT,NFLX,NVDA,ORCL,PEP,PG,QCOM,TMO,TSLA,UBER,UNH,VZ,WFC,WMT,XOM
2020-04-01 00:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,0.016548952635674158,0.023023393755866737,0.03679669621023958,0.010227043942335213,0.009088418152420685,0.018832134917897515,0.005817252037933856,0.05832029605736898,0.039667801387243184,0.047270875990937204,0.05840864357118692,0.016256184902676735,0.0019376508074350886,0.047070228256342515,0.10460152301707792,0.05832749390005943,0.021367242453331266,-0.020086986622155602,0.013672152630046924,0.013455984220935448,0.04518779159771163,0.0465112259408113,0.03203239082716528,0.033137900152933976,0.036659844163593344,0.042529931363683576,0.019818592535826813,0.041355572564960086,-0.008873817514559786,0.040757019407867405,0.020497234959941393,0.016345575372688086,0.04975556437978667,0.02213090570713042,0.047450934222713397,0.045330178137355584,0.03166340138306197,0.04389880508220952,-0.057898921000518445,-0.07090544585934777,0.013061100096805854,0.043086909459637654,0.024169203274356163,0.03875250800801609,0.07368928923366957
2020-04-03 00:00:00-04:00,-0.014475791139571832,-0.02370463935400031,0.00012592517963944683,-0.02671863514488309,-0.034643779474551585,-0.04364499502694415,-0.006399314195321289,-0.011881648107452425,-0.026602282091349173,-0.0178908530670873,-0.012295525577170967,-0.00975676736491565,-7.45081509701872e-05,-0.018767690663293375,-0.013357166461585523,-0.009426316770065725,-0.0323842985027684,-0.024946062221908306,-0.020697340137339596,-0.02202177677358266,-0.03383881529681465,-0.004055931052891176,-0.03079539605189665,0.007631493588868083,-0.030003537506251426,-0.002734120749112533,-0.01201636047790371,-0.0178830381872418,-0.025676146842625817,-0.008098091619695017,-0.009252876732038187,-0.022738126675378362,-0.04630575464203319,-0.008064665691013408,0.005876194918365485,0.0059264071546065115,-0.041882483556222184,-0.01874568430432714,0.05467504939194526,-0.036993491842537925,-0.04661111324121557,-0.010004578268320009,-0.037048193035924395,0.006970628841428085,-0.029898035794822374
2020-04-06 00:00:00-04:00,0.08363995358998275,0.03165932262938267,0.040454389069492315,0.08742229106496552,0.08334625236601256,0.10953119716962477,0.04662517920980072,0.07474203109566681,0.06569207838772403,0.049010123307281626,0.06499876093334236,0.05549046204795853,0.09401657629510247,0.05890614399565351,0.0679358828517821,0.04901911947207533,0.058944017490189224,0.07166344164754458,0.07798069943921102,0.07956256179600371,0.07672396447823081,0.0764408853196382,0.09485644569485113,0.04081892434299061,0.06237960117736982,0.06278313634350072,0.08163037055696803,0.013865972026420629,0.07115258546370802,0.05187660638964794,0.07173208165157484,0.04908492600855658,0.0956787813398371,0.04143726700216621,0.05138999115805146,0.023445535303414054,0.08405610289226398,0.07437631660357623,0.07276481895829454,0.1300745087861066,0.07893929754908746,0.03591046137251353,0.08755133299266665,0.053688255256359965,0.03162926495059419
2020-04-07 00:00:00-04:00,-0.011649740777940811,-0.004499744267369292,-0.009717090842620122,-0.01169119896213964,-0.03248386827190882,0.0008414160100335373,0.006988976113008688,0.003282582344244222,0.03446230276771713,0.012296572431022768,0.019407309044989808,-0.004895234285238422,-0.016950690278029517,-0.019252357642104062,0.006571184923117616,-0.025979174302641534,0.016532540374648526,-0.028052047036049833,-0.00034550160540456297,-0.0005326607388033448,0.0010444903364063669,-0.0005136078744687653,-0.0015004835367353857,-0.01644816552259478,0.013104020194537361,-0.0034343863010493085,0.02259425718736622,0.0019047725702736058,0.019619003025975953,-0.022031516092367687,-0.010828510539993072,-0.020419705494459945,-0.035534367483005445,-0.014279145560837687,-0.005198274326601274,-0.04372289706311367,0.02477845717279671,-0.02471066615694128,0.05503939414254686,-0.009665646570951836,-0.0012088463060347396,0.004926090979221484,0.004878067492370346,-0.03289836769400142,0.018847495010137973
2020-04-08 00:00:00-04:00,0.025272715268794817,0.041187977729269534,0.036197414264134725,0.045325422819667546,0.026354722669634085,0.02553329189490013,0.015488887252484295,0.03044745263786782,0.057484809932800834,0.043966674039565154,0.019834546509586694,0.007677129953989378,0.04085778149440916,0.026707063642310746,0.06065381128178794,0.04820474636880238,-0.0016806005567188036,0.03768736476823818,0.019835511930131902,0.020456379358436562,0.03714738403989508,0.00988245567393278,0.025408568912640494,0.041182600198669914,0.03958549564404428,0.02777642083142592,0.03816418317618714,0.030130856911684035,0.03177084412261817,0.038211612098455326,0.009981462433593087,-0.00312080875199364,0.030117720850428516,0.03137141303888845,0.016192679986913226,0.02045123910558486,0.00821590468283502,0.035019288196380026,0.006195761068727163,0.04556599753027029,0.07676259782530712,0.014288373972301423,0.05115434318474102,-0.0012303566458888844,0.06136591060809104
2020-04-09 00:00:00-04:00,0.007190064900165773,0.015034255322552256,0.012749439798529277,0.03541070838041107,0.00478084674709137,-0.008438865332896586,-0.00011749136016937198,-0.026388945310160828,0.0583894816312561,-0.018778113577765543,0.008456850815630782,-0.019671037566743186,0.02244352200221725,-0.013021443821097833,-0.019614293087566865,0.004125926675745535,0.03337376302498883,-0.022161522846948868,0.0009661888609579242,-0.0003563417700827395,0.018356656699789062,-0.03169399440322882,0.026936375117540445,-0.014271334989144046,0.08591517911002516,0.024376454996531523,0.013495824863064668,-0.0033570268667341054,0.005207945408180158,0.010602649217755673,6.017761612361149e-05,-0.0010783833096680248,-0.015097554554025103,0.0199417831955683,0.007662161490766022,-0.0038300843668272392,-0.024154420823344895,0.03276360753950466,0.043078797207400474,0.006290495218281349,-0.013911199322507204,0.004449401101812953,0.09206240960367643,-0.0003279897776835563,-0.016555665240209603
2020-04-13 00:00:00-04:00,0.01943750083131652,0.0068727091719644464,-0.002210770342156157,-0.030531280392541632,0.006099906834183092,0.05156191533281873,0.059904424788693025,0.02185924994813879,-0.03854535134425766,-0.09112796211910397,-0.02154632653907419,-0.0013010286838019056,-0.013353118492177752,0.0004851642674500665,0.007091477067262756,0.002740791591173902,-0.009615443130137182,-0.01694940931312276,0.005030869383025985,0.0031775881783134064,-0.002884768369830033,0.02693534816100388,-0.008004933837352884,-0.010391381171704298,-0.045491696367922926,-0.04316319145213556,-0.01794548566566832,-0.009029623796890852,-0.0022858772535256405,-0.023922985283568912,0.002238202335774275,0.06778368128101148,0.025902304079277422,-0.0039565774711410664,-0.02071759723151277,0.011187602211724119,0.02374529330147247,-0.006511781146685012,0.12754711640906993,0.03194460932562639,-0.002349886854021493,-0.01349578711010814,-0.054787126145067234,0.028330391175147487,-0.008615654694703325
2020-04-14 00:00:00-04:00,0.04926922314530462,0.03733769435347953,0.04180891977944975,0.03154241710615778,0.06085756411167325,0.07541121031793117,0.05142426317898339,0.029231462491719252,-0.00797479426770919,0.020293931414431168,0.03513790928909342,0.04732368918896212,0.03359329479743389,0.03714699169366966,-0.00353934344080866,0.040304756496480444,0.0241504661678694,-0.01290334582827002,0.0415615497292617,0.04429477810369132,0.02252620365836065,0.03284478061450081,0.043924789454537046,0.043813805480372475,-0.027778241537197844,0.04152916762826511,0.01984355491468138,0.04528236180757764,0.01915294759538776,0.028156933157523586,0.048298126062902354,0.04154765136238033,0.050931917183856014,0.019258036861698892,0.05579076197089715,0.04230106810270271,0.05636197058888195,0.03444372231059921,0.0866771798728856,-0.008611455157646839,0.026180870432156243,0.025608802958823108,-0.04058326450751686,0.029101800690510233,-0.007747579935244235
2020-04-15 00:00:00-04:00,-0.009169330517250154,-0.003781571689343932,0.01999195337202299,-0.045285336231664704,-0.02441754264864963,0.001091728132600071,0.01061218674730437,-0.03881879979156866,-0.06709808797669606,-0.04342611279522535,-0.03594479289844073,-0.012395796015036587,-0.01327650352047651,-0.029895243460340046,-0.025375351294361345,0.004066988259259249,-0.02540729372770853,-0.06405786375309543,-0.005340240175287294,-0.006287362610623511,-0.043040578176470466,-0.029952822423558373,-0.036475422742372775,0.01110038422534756,-0.05057681646945912,-0.02714338337493859,-0.046856260706750134,0.0004631095909543177,-0.00675801678438632,-0.009338373422061083,-0.010533344214016338,0.03141996505430209,-0.011013117281173863,-0.015677598916089552,-0.024650849530148053,0.002147072917276572,-0.020320710458918777,-0.001656008810273893,0.02770162075738181,-0.012327935444618531,0.0404992753987778,-0.021031368734597898,-0.059382806619774214,-0.001862506101867393,-0.047047498352090565
