date,ABCP11,AFHI11,AIEC11,AJFI11,ALMI11,ALZC11,ALZM11,ALZR11,ANCR11,APTO11,APXM11,APXR11,APXU11,AROA11,ARRI11,ARXD11,ASRF11,ATSA11,AURB11,AZPL11,BARI11,BBFI11,BBFO11,BBIG11,BBRC11,BCIA11,BCRI11,BICE11,BIME11,BIPD11,BIPE11,BLCA11,BLMG11,BLMO11,BLOG11,BLUR11,BMLC11,BNFS11,BPFF11,BPML11,BRCO11,BRCR11,BRIM11,BRIP11,BROF11,BTAL11,BTCI11,BTHI11,BTLG11,BTML11,BTRA11,BTSG11,BTSI11,BTWR11,BTYU11,BVAR11,CACR11,CARE11,CBOP11,CCME11,CCVA11,CENU11,CEOC11,CFHI11,CFII11,CJCT11,CLIN11,CNES11,CPFF11,CPLG11,CPOF11,CPSH11,CPTS11,CRFF11,CTXT11,CVBI11,CXAG11,CXCE11,CXCI11,CXCO11,CXRI11,CXTL11,CYCR11,CYLD11,DAMA11,DAMT11,DEVA11,DOVL11,DPRO11,DRIT11,DVFF11,DVLP11,DVLT11,EDFO11,EDGA11,EDGE11,EGDB11,EGYR11,ELDO11,EMET11,EQIR11,ERPA11,EURO11,EXES11,FAED11,FAMB11,FATN11,FCFL11,FIGS11,FIIB11,FIIP11,FISC11,FIVN11,FLCR11,FLMA11,FLRP11,FMOF11,FPAB11,FPNG11,FTCE11,FVPQ11,GAME11,GARE11,GCDL11,GCOI11,GCRI11,GGRC11,GLOG11,GRUL11,GSFI11,GTWR11,GZIT11,HAAA11,HABT11,HBCR11,HCHG11,HCRI11,HCST11,HCTR11,HDEL11,HDOF11,HFOF11,HGBL11,HGBS11,HGCR11,HGFF11,HGIC11,HGLG11,HGPO11,HGRE11,HGRU11,HILG11,HLOG11,HOFC11,HOMS11,HOSI11,HPDP11,HRDF11,HREC11,HRES11,HSAF11,HSLG11,HSML11,HSRE11,HTMX11,HUCG11,HUSC11,HUSI11,IBBP11,IBCR11,ICRI11,IDFI11,IDGR11,INDE11,IRDM11,IRIM11,ISCJ11,ITIP11,ITIT11,ITRI11,JASC11,JBFO11,JCCJ11,JCIN11,JFLL11,JPPA11,JPPC11,JSAF11,JSCR11,JSRE11,KCRE11,KEVE11,KFEN11,KFOF11,KISU11,KIVO11,KNCR11,KNHF11,KNHY11,KNIP11,KNRE11,KNRI11,KNSC11,KNUQ11,KORE11,LASC11,LFTT11,LIFE11,LKDV11,LLAO11,LPLP11,LRDI11,LSPA11,LTMT11,LVBI11,MALL11,MANA11,MAXR11,MCCI11,MCEM11,MFCR11,MFII11,MGHT11,MMPD11,MMVE11,MXRF11,NAVT11,NCHB11,NCRI11,NEWL11,NEWU11,NSLU11,NVHO11,OBAL11,OCRE11,ONDV11,OUJP11,OULG11,PABY11,PATA11,PATC11,PATL11,PEMA11,PLCR11,PLRI11,PMFO11,PMIS11,PNCR11,PNDL11,PNPR11,PNRC11,PORD11,PQAG11,PQDP11,PRSN11,PRSV11,PULV11,PVBI11,RBDS11,RBED11,RBFF11,RBHG11,RBHY11,RBIR11,RBLG11,RBOP11,RBRD11,RBRF11,RBRI11,RBRL11,RBRM11,RBRP11,RBRR11,RBRS11,RBRX11,RBRY11,RBTS11,RBVA11,RCFA11,RCFF11,RCRB11,RDLI11,RECD11,RECR11,RECT11,RECX11,REIT11,RELG11,RENV11,RFOF11,RINV11,RMAI11,RNDP11,RNGO11,ROOF11,RPRI11,RRCI11,RSPD11,RVBI11,RZAK11,RZAT11,RZLC11,RZTR11,SADI11,SAIC11,SAPI11,SARE11,SCPF11,SEED11,SEQR11,SHDP11,SHOP11,SHPH11,SJAU11,SMRE11,SNCI11,SNEL11,SNFF11,SNLG11,SNME11,SOLR11,SPDE11,SPGM11,SPMO11,SPTW11,SPXS11,STRX11,TCIN11,TELM11,TEPP11,TGAR11,TJKB11,TMPS11,TOPP11,TORD11,TRBL11,TRNT11,TRXB11,TRXF11,TSER11,TSNC11,TVRI11,URHF11,URPR11,VCJR11,VCRI11,VCRR11,VERE11,VGHF11,VGII11,VGIP11,VGIR11,VGRI11,VIFI11,VILG11,VINO11,VISC11,VIUR11,VJFD11,VOTS11,VPSI11,VRTA11,VRTM11,VSHO11,VSLH11,VTLT11,VTPL11,VVCO11,VVCR11,VVMR11,VVRI11,VXXV11,WHGR11,WPLZ11,WSEC11,WTSP11,XPCI11,XPCM11,XPIN11,XPLG11,XPML11,XPSF11,YEES11,YUFI11,ZAGH11,ZAVC11,ZAVI11,ZIFI11
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,0.0023020027344658614,0.0,0.0,0.0,0.0,0.0,0.0,0.029562607457079653,0.0,0.0,0.0,0.0,0.0,0.0,-0.013985975064963461,0.0,0.0,-0.03690437569568303,0.0,0.0,0.0,0.0,0.0,0.0,0.020838620111472982,0.15287430188248127,0.011895025562375771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022255423562624947,0.00946518029797898,-0.0062496385663491074,0.0,-0.007220438457169049,0.008956391049252362,0.0,0.0,0.0,0.0,-0.017206658263943336,0.0,0.060479694384706434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007843170127777188,0.023626958270421276,0.0,0.0,0.0,0.008506047856801301,0.0,0.0,0.0,0.0,-0.015390261500037293,0.01041873183238645,0.0,0.0,0.0,0.0026083348423208055,0.0221539017300662,0.0027173904237206784,0.0038310632845733536,0.0,0.0,0.0,0.0,-0.004442816171342186,0.0037114360567710772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016529279911809577,0.0,0.0,0.0,0.02354914478162266,0.01675254646549108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00934583192696128,0.0,0.0,0.0,0.0,-0.000889041170254371,0.010283600257552865,0.015815373582992738,0.00827615973739384,0.0,-0.05997183044412674,0.0,0.0,-0.0005718497111028197,0.0,-0.009950234147851799,0.0,0.0,0.013233220300889196,0.0,0.0,0.0,0.0,0.0,-0.0053193544535128584,0.0,0.0,0.004073321431794082,0.0,0.0,0.0,0.012527933730995497,0.0,0.0,0.0,0.0,0.011049632436713561,0.0,0.0,0.005060567506877959,0.0,0.0012950485120480784,0.009428810720064882,0.0161089069838705,0.0,0.04221004728576296,0.02474829478233898,0.025292871841118916,-0.003616324067167804,0.0,0.0017310552119433192,0.0,0.0,0.0,0.008298674877028397,0.0,0.0,0.0,0.0,0.0,-0.0008096943208761852,0.0,0.0,0.0,0.00031266691932954545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004269968233400841,0.0,0.0,0.0,-0.009537767529772003,0.0,0.0,0.0,0.008472597827974698,0.0,0.0,0.004706066675563114,0.0,-0.011050144910045056,0.014675941247940555,-0.003067497932201988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020124605319570405,0.0,0.004512381440077384,-0.0023730632684401693,0.0,0.0,0.002505583476877806,0.0,0.0,0.0,-0.02655362877509066,0.0,0.0,0.0,-0.037740391754845726,0.0,0.0,0.03249213162446303,0.0,0.0,0.0,0.00042009031326688777,0.0,-0.0048752828967423304,0.0,0.0006970877125182031,0.0,0.0,0.004987564865692008,0.013591303834493597,0.0,0.0,0.0,0.0,0.0,0.0,0.010335808715626916,0.0,0.009214091336764391,-0.04274176666281368,0.0,0.0,0.0,-0.042145621450763386,-0.001098254858816846,0.0,-0.0085060437902938,0.0,0.0,0.0,0.003552173185601338,0.0020528135899616725,0.003904645819685341,0.0,0.0,0.0,0.02336492402755264,-0.0053668185210936584,0.0,0.0,-0.008295077260677982,0.0,-0.007147431300734129,0.00349040174466545,0.0,0.014184473435970476,0.0,0.0,0.0,0.034107372190640015,0.0,0.0,0.0,0.0,0.0,0.0,0.06556541233184962,0.020233151362835718,0.04906233119477326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009132139642858344,0.0,0.0,0.0,0.0,-0.012295123518544017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022585136080227027,0.0,0.0,0.0,0.0,0.0,0.003437136013920663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030942446968242433,0.0,0.0,-0.013513309032864415,0.0017948181695340896,0.009735823807894102,0.0,0.0,0.0,0.0,0.01376495177022885,0.0,0.005812601193686698,0.0,0.012170539787240295,0.0,0.018524314989583426,0.011428861983284874,0.0,0.0,0.0,0.0,-0.0008339324442163816,0.0,0.023523970373402626,0.012458349166481114,-0.0025461555236053956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,-0.0021179961742435276,0.0,0.0,0.0,0.0,0.0,0.0,-0.016171991983571245,0.0,0.0,0.0,0.0,0.0,0.0,0.00449678026325042,0.0,0.0,0.03690437569568299,0.0,0.0,0.0,0.0,0.0,0.0,0.0008276579611642999,-0.033109274921090184,-0.007861722176896424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004796719808896161,-0.0018707151851534982,0.012460824526643906,-0.023480059879931302,-0.007272646914500764,0.012422918472523577,0.0,0.0,0.0,0.0,0.007588140461189506,0.0,0.03780920403790657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013942014943540424,0.0,0.0,0.0,0.0,0.019334262699620297,0.0,0.0,0.0,0.0,0.0005035944967717491,-0.03454167124565613,0.008612771891729354,0.0,0.0,0.0,0.0,0.0,0.07769106981380984,0.04061466400619208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03821569193493039,0.0,0.0,0.0,-0.03993264891670408,-0.015441130499951104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001480839979590114,0.005324016966657013,3.358166733291943e-05,0.0044766088919913705,0.0,-0.007955445810303156,0.0,-0.00816350231319129,-0.0005659146020919902,-0.15834358775923477,0.0,0.0,-0.05129657509406577,0.015871627757064175,0.0,0.0,0.0,0.0,0.0,0.0009995405987675047,0.0,0.0,-0.0040733214317941755,0.01252752892857406,0.0,0.0,-0.0008036874971322906,0.0,0.0,0.0,0.0,0.005843591302639953,0.0,0.0,0.0016549816608757428,0.0,-0.004289588298449855,-0.02256024848176825,-0.016108906983870474,0.0,-0.030020185940379047,-0.01680722173613646,0.017851316479961507,0.011258161088301556,0.0,0.0,0.0,0.0,0.0,0.008148699572716925,0.0,0.0,0.0,0.0,0.0,0.004040621344380984,0.0,0.0,0.0,0.003930632708882267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009124768552310753,0.0,0.0,0.0,-0.0476166033408769,0.0,0.0,0.0030937011574412193,0.0,0.009358010720060057,-0.002107745255078124,-0.0030769364357800906,-0.008150006180123815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013698902680570597,0.0,0.020210761309504985,0.0,0.0,0.0,0.005067398545701626,0.0,0.0,0.0,-0.043856930735383666,0.0,0.0,0.0,0.0,0.0,0.0,0.025689612083213124,0.0,0.0,0.0,0.02898738989624146,0.0,-0.030536767772345767,0.0,-0.015316437139578028,0.0,0.0,0.00010117815540716972,-0.005205624805876406,0.0,0.0,0.0,0.0,0.0,0.0,0.003954775256331838,0.0,0.01365807983494154,-0.04009435205906231,0.022450611681047773,0.0,0.0,0.01655104271451549,-0.002806626493224567,0.0,0.012484241321234997,0.0,0.0,0.0,-0.0035452655328026507,-0.0027067010671433475,0.01965850372908732,0.0,0.0,0.0,0.009712272760014132,0.009194974268726498,0.0,0.0,0.008295077260677968,0.0,-0.00463483999204526,-0.0069930290783427355,0.0,0.0,0.0,0.0,0.0,0.005145466214380105,0.0,0.0,0.0,0.0,0.0,0.0,0.007936964599740208,0.0,0.0019930321876002136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020999593716432064,0.0,0.0,0.0,0.0,0.008213671640990248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03946389936359226,0.0,0.0,0.0,0.0,0.0,-0.0006436734684457382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03037834897181939,0.0,0.0,0.010556331450397654,-0.00027589477878050113,0.0034540923474927388,0.0,0.0,0.011412923915306095,0.0,-0.024354619269006523,0.0,-0.01895396762894585,0.0,0.02767779962454132,0.0,-0.001669910419591863,0.008824572934945395,0.0,0.0,0.0,0.0,0.032637912760492306,0.0,0.0,-0.019231271412442446,0.009882426168003658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,0.009174488758605607,0.0,0.0,0.0,0.0,0.0,0.0,-0.011043003979140095,0.0,0.0,0.0,0.0,0.0,0.0,-0.010146653771120286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006895195561819075,0.02915534984708527,0.001340987344420228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009760291508325919,-0.016616614123026542,0.02132429694168811,0.11610139849302233,-0.01100919104114436,0.020366879995517003,0.0,0.0,0.0,0.0,-0.009519029636879991,0.0,-0.002531390953192904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023905498144139285,-0.013388561504849945,0.0,0.0,0.0,9.947083572247375e-05,0.0,0.0,0.0,0.0,0.0,-0.00036386458210453296,0.0,0.0,0.0,-0.0004197288838778217,0.04534775471279257,0.006369402264058673,-0.002872118016944456,0.0,0.0,0.0,0.0,0.04093996967010393,-0.035395268852631466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018349145965720848,-0.0065734730162721805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01085692961298794,0.0,0.0,0.0,0.0,0.005826570282961273,0.02025814977069637,0.008868726194353431,0.007400933063227594,0.0,0.02211778359218723,0.0,-0.03121985075196384,-0.0017234933014734213,0.009853223717794967,0.0,0.0,0.0,-0.004351511624619963,0.0,0.0,0.0,0.0,0.0,0.004982833976846039,0.0,0.0,0.0,-0.0015780610434493057,0.0,0.0,-0.003946605691094542,0.0,0.0,0.0,0.0,0.00021847178574585396,0.0,0.0,0.0,0.0,-0.018836380144759,0.0069778986174066256,0.014256670264221283,0.0,-0.026441661804488547,0.015383602644530994,0.006630473031273646,0.03447551705400682,0.0,0.014051666071494561,0.0,0.0,0.0,8.216227999495874e-05,0.0,0.0,0.0,0.0,0.0,0.005629059661794902,0.0,0.0,0.0,-0.003680273295696993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004269968233400826,0.0,0.0,0.0,0.005435493223027127,0.0,0.0,0.0,0.02117481602369357,0.0,0.0,0.0014029888517590322,0.0,0.002959230898449432,-0.0008436893034816702,-0.0015420668040280262,0.00388204890495879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006141191648296873,0.0,0.008765518020917103,0.008099057475540938,0.0,0.0,0.0030882806207961607,0.0,0.0,0.0,-0.016858429490748984,0.0,0.0,0.0,-0.015425732714660134,0.0,0.0,0.0,0.0,0.0,0.0,-0.013891699593412181,-0.002853886108835477,0.0,0.0,-0.03601042342849279,0.0,0.0,0.012911143022255751,-0.004358935432098253,0.0,0.0,0.0,0.0,0.0,0.0,0.007768694060628064,0.0,-0.04628065505780868,0.022472788352169433,2.2244171010956903e-05,0.0,0.0,-0.00995035868316337,-0.0071330196671595255,0.0,-0.004975070937523107,0.0,0.0,0.0,-0.03181735916095294,-0.019727631337759673,-0.032609904710345715,0.0,0.0,0.0,0.007436409981403489,-0.009194974268726393,0.0,0.0,-0.004357240479057003,0.0,0.0015470778472196104,0.0,0.0,-0.020596035786472417,0.0,0.0,0.0,-0.02591444948880611,0.0,0.0,0.0,0.0,0.0,0.0,-0.004751613633562433,0.0,0.012411203971934973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01910209951971851,0.0,0.0,0.0,0.0,0.004081451877553777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16782758137019635,0.0,0.0,0.0,0.0,0.0,0.0012869328878554224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010199167305990218,0.0,0.0,-0.032357072222865234,-0.0013807101370024405,-0.02365695983979853,0.0,0.0,-0.011186149817318372,0.0,0.01197435196465008,0.0,0.027084049323892287,0.0,-0.031313555127043896,0.0,0.0038920564360545216,-0.0071215274231598725,0.0,0.0,0.0,0.0,0.003581211982303371,0.0,-0.040713488066503704,0.01923127141244254,0.008600960845844876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,-0.020016280376885853,0.0,0.0,0.0,0.0,0.0,0.0,-0.04651670460986658,0.0,0.0,0.0,0.0,0.0,0.0,0.008462556880443976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012407769836294982,3.828780034069704e-05,-0.018294927829575487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007617946418099807,0.007587364218693401,-0.02477880054541557,0.0,0.018281837955645204,-0.022757035474357805,0.0,0.0,0.0,0.0,-0.005910118476359811,0.0,-0.04536677655819751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019569603523776247,0.0,0.0,0.0,-0.009899604536551358,0.0,0.0,0.0,0.0,-0.035406535438409256,-0.00886152632968514,0.0,0.0,0.0,-0.002608188362647481,0.024157216902362385,-0.00016707029277601603,0.002011393461981339,0.0,0.0,0.0,0.0,-0.04035173621163413,0.004576846012280009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018667351327167,-0.010941974050319719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06606454017381719,0.0,0.0,0.0,0.0,-0.02599886182347548,0.01879256576486291,-0.004827771662630008,-0.007303876054823083,0.0,-0.0031298899726409455,0.0,-0.032226378186408416,-0.04393094927158983,0.0,0.0,0.0,0.0,-0.013750734143954349,0.0,0.0,0.0,0.0,0.0,-0.005982374575613553,0.0,0.0,0.0,-0.010865419508230252,0.0,0.0,-0.0201352303811727,0.0,0.0,0.0,0.0,-0.0027707513274157955,0.0,0.0,-0.025519736569949342,0.0,-0.023882675964091934,-0.00626989149202893,-0.03996892542102794,0.0,-0.04732240997956034,-0.019369058021867003,-0.03394022677915084,-0.015184005001611985,0.0,0.007645161038714319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024030107215361543,0.0,0.0,0.0,-0.03439991047634394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009237733582817194,0.0,0.0,0.0,-0.019872995028450913,0.0,0.0,0.007635856180063372,0.0,0.0019398976387848704,0.0005905226152309971,0.0,-0.05826892029493528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011473326590283332,0.0,0.0184603605379541,0.005963600913106369,0.0,0.0,-0.00724631190231419,0.0,0.0,0.0,-0.03459491611117216,0.0,0.0,0.0,-0.01582675886081642,0.0,0.0,-0.0029029139808500136,0.0,0.0,0.0,-0.010819090545320141,-0.00810297302998763,0.0038684916206563687,0.0,-0.0519248633941414,0.0,0.0,0.0022032077905662344,-0.0005242378147316718,0.0,0.0,0.0,0.0,0.0,0.0,-0.007205655441810151,0.0,-0.013245238839573643,-0.022472788352169433,0.0,0.0,0.0,0.0013149045303376763,-0.012002994513558001,0.0,-0.0024966169438598975,0.0,0.0,0.0,-0.027350205158872216,0.00428025714855317,-0.02488807706604941,0.0,0.0,0.0,-0.0306707533096565,-0.021209868623438537,0.0,0.0,0.01292909626995345,0.0,-0.01292784556575901,-0.01058209954104666,0.0,-0.048449759719306776,0.0,0.0,0.0,-0.02087288389044623,0.0,0.0,0.0,0.0,0.0,0.0,-0.003249003850688629,-9.858851804683754e-06,-0.026996844525725452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010772095634607974,0.0,0.0,0.0,0.0,-0.0020384578245493286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0949891733213082,0.0,0.0,0.0,0.0,0.0,0.0014987479574681917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0492786628332635,0.0,0.0,-0.03078256413000197,-0.034006279069155744,-0.0028993954204182553,0.0,0.0,0.022137367801416022,0.0,-0.031636733994868986,0.0,-0.012219908006170607,0.0,0.002505803799884637,0.0,-0.019613886823580094,0.006671138702108972,0.0,0.0,0.0,0.0,-0.007986117284402561,0.0,0.044832002178648946,-0.013423187803636074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
