Date,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,AXS-USD,BAT-USD,BCH-USD,BNB-USD,BSV-USD,BTC-USD,CHZ-USD,COMP-USD,CRV-USD,DASH-USD,DOGE-USD,DOT-USD,ENS-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,FLOW-USD,GALA-USD,IOTA-USD,KCS-USD,KSM-USD,LEO-USD,LINK-USD,LTC-USD,MANA-USD,MKR-USD,NEAR-USD,NEO-USD,OKB-USD,QNT-USD,RUNE-USD,SAND-USD,SNX-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD,XTZ-USD,ZEC-USD,ZIL-USD
2020-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 00:00:00+00:00,0.0,-0.021357327450775378,-0.029624557375850735,-0.06809568304968307,0.0,0.0,-0.06481015821217309,-0.04349127991497899,-0.04957369632146438,-0.04593409679643455,-0.030272928096194005,0.0,0.0,0.0,-0.04002364749625286,-0.011875539111384137,0.0,0.0,-0.0533205985160897,-0.05639419008824684,-0.026273105367865448,0.1483148004662897,0.0,0.0,0.0,-0.052196957175295745,-0.034284515239823274,0.0022658618321019864,-0.03692644748260841,-0.053646447722424016,0.03606024664378989,-0.02757813252446666,0.0,-0.04095101494888561,-0.02825497847906416,-0.07794885415728481,0.04007191691535409,0.0,-0.09025281281116551,0.0,-0.022537414271528125,-0.029098538907100024,-0.00932405768732477,-0.051616998554367105,-0.029902961694815874,-8.90483607394319e-05,-0.02429269764062039,-0.09901748940141225,-0.03379413269512486,-0.034752967847448545
2020-01-03 00:00:00+00:00,0.0,0.0427071508520843,0.06605427464613635,0.03743497004252661,0.0,0.0,0.020887862271495767,0.12796039048082958,0.04747996998948231,0.10007992090907718,0.050171745960031294,0.08219066025704351,0.0,0.0,0.09024321814971048,0.06550251733514231,0.0,0.0,0.06876535952934273,0.0725736563348593,0.05170873733930889,-0.26515375980865724,0.0,0.0,0.0,0.07529647402869165,0.06080230589062896,0.035453412132303866,0.03862317080016159,0.06307061642819356,0.005073017894359172,0.01885134007344651,0.0,0.045298021944091424,0.03744496302325911,0.03043454902942142,-0.0009691218018040952,0.0,0.026349993292806788,0.0,0.02837343075511789,0.04296421224543678,0.2627845380129582,0.045824213501455574,0.025117113929824193,0.11044845565156877,0.02871534639733163,0.032650299110237056,0.05385929690787931,0.035634031860456196
2020-01-04 00:00:00+00:00,0.0,0.01206851588585344,0.03567372627381323,0.009012876453299616,0.0,0.0,0.01159991964999272,0.016081783837248672,0.016773065382669126,0.06651430670545268,0.008915009823896914,0.05087098052237406,0.0,0.0,0.05372801204999871,0.043782656243155554,0.0,0.0,0.011376983101840798,0.03238022194563646,0.006668095738992252,-0.04479049189952976,0.0,0.0,0.0,0.07436693474379755,0.08242670285430322,0.00047435635254644066,0.01667231951838066,0.021251335531300083,0.0883999062827245,0.015371368905041706,0.0,0.029390742920634597,0.006397403475796126,-0.03264562221992734,0.10666090517993333,0.0,0.007342837098164477,0.0,0.0692596038127946,0.006380804479879044,0.1053004963776366,0.06124176928499999,0.02268801058058983,-0.01092897945944564,0.004300366094410468,-0.015945032838414665,0.05506221098492926,0.01507727158686565
2020-01-05 00:00:00+00:00,0.0,0.003635435042535042,-0.020191287126102544,-0.012791353820134313,0.0,0.0,-0.005243028570042603,-0.008540820304676932,0.01567799090821782,0.010864716678493166,8.914393268935946e-05,0.00786270490320528,0.0,0.0,0.10276183960232552,0.07643201739573431,0.0,0.0,0.012586175115344484,0.03758861749047524,0.008899486564836377,0.06669711430949019,0.0,0.0,0.0,0.0397964069970336,0.005007616790945076,0.005968902145488162,-0.017734412438015604,0.005216428304617131,0.017207478040602565,0.004175309889673383,0.0,-0.00920024908330168,0.006529231008056758,0.01604792326088686,0.13798051979843282,0.0,-0.027078549511145456,0.0,0.00578616862048513,0.007515531341926029,-0.09782551531925493,-0.030242999337929805,-0.01992836697324725,0.06807708142256964,0.0060632607989748845,0.001288427246496291,0.025551349658318664,0.006916008363280417
2020-01-06 00:00:00+00:00,0.0,0.07089770189547341,0.044278905592698044,-0.030454018526636886,0.0,0.0,0.01645482426507039,0.08737236606207002,0.05827741597793649,0.06079340739199338,0.047161467235659664,-0.01605297621643131,0.0,0.0,0.09659177523299209,0.018025834285351035,0.0,0.0,0.05570181415867777,0.02777354700420542,0.05723529011681859,0.07717627902648265,0.0,0.0,0.0,0.044150716120388914,-0.0041272702038935025,0.017027226453764747,0.06927753383865523,0.05065772718618779,0.014405259421514474,0.04939510485520267,0.0,0.07482350101874319,0.04476461849915616,-0.05803312549642094,-0.05284380308177617,0.0,-0.1990791526692473,0.0,0.05108593214447595,0.06569397378455218,0.025295454050332688,0.04111267246222587,0.07973906217628256,0.08626762663893382,0.12471807953108617,0.03263510303248028,0.05858539534128463,0.04485434122897821
2020-01-07 00:00:00+00:00,0.0,-0.006055000154989784,-0.047422091425980695,-0.002170978260569845,0.0,0.0,0.006989997025460434,-0.005324589230911991,0.0034332498142638384,-0.03235817265704681,0.04952688932640552,-0.017259083614885918,0.0,0.0,-0.03373472325586027,-0.012255054054839502,0.0,0.0,-0.0010315358395854362,-0.04282167743808754,-0.005281702419175781,0.1954664453055128,0.0,0.0,0.0,-0.008617200785721242,0.006022068241154494,0.015953286767922546,0.08724733128146082,0.013188057946175228,-0.09410515214578598,0.011583779081483425,0.0,0.004944742470158759,0.030632451811633103,0.14240698976661428,-0.04555660374586129,0.0,0.10051069206529603,0.0,-0.034217419610243244,-0.012102092314186255,0.030604452695475497,-0.025608452084597947,0.014430038194884367,-0.0025914480055208877,-0.034879604882991994,-0.005523476120518944,-0.012461858835188487,-0.008894482742538512
2020-01-08 00:00:00+00:00,0.0,-0.016657475225643315,-0.00443104609571203,-0.02106996987291752,0.0,0.0,-0.048619008760382755,-0.009098618079639865,-0.027444197404841875,0.0009687996291006612,-0.010321673202805576,-0.04020363705238661,0.0,0.0,-0.03531362601012125,-0.059264019651939726,0.0,0.0,-0.022707020717676604,0.0283050734928679,-0.01605259966408529,-0.08764806799701076,0.0,0.0,0.0,-0.026280390401812077,0.05487991456871448,0.01769137648591125,0.03234931909152624,-0.016743019595203957,0.013160779333463346,0.030796706156590158,0.0,-0.030620404818119555,-0.02796814017868557,-0.0966739819732615,0.1014025330851548,0.0,-0.08602700140332238,0.0,0.01912904183192708,-0.02137761744695675,0.003655245548159205,-0.012420336432769626,-0.022749689374809808,0.010921048141152526,-0.023129481888080516,0.02683690838898182,-0.04760168689770587,-0.02439657256494095
2020-01-09 00:00:00+00:00,0.0,-0.002088075208802229,-0.02371881012211248,0.06106736546377222,0.0,0.0,0.011652668347096013,-0.007631499336391172,-0.007190099293215188,0.030780203860377255,-0.02516485111441786,-0.001968796353434964,0.0,0.0,-0.03898066992358851,-0.01626769193417455,0.0,0.0,-0.00925945302705103,0.046971279300394735,-0.016264648684096536,-0.05448952279298503,0.0,0.0,0.0,-0.013600688643544023,-0.039232647331224446,-0.035757706832626704,0.0011182006332084572,-0.009636635607919494,-0.015629202950291826,-0.04746834258427838,0.0,-0.009022921880750868,0.014594839342573277,-0.04402061570908291,-0.028577850179697908,0.0,-0.07834556004016574,0.0,-0.056548963638975255,-0.0004265968603591158,0.05647216408032015,-0.028289868839017046,-0.0474793913756956,-0.004497796252869092,-0.01994145143306566,-0.03330158663538366,0.004090928496874386,-0.01782883233847558
2020-01-10 00:00:00+00:00,0.0,0.01406490285107753,0.00802931835839823,9.942954404412942e-05,0.0,0.0,0.005607734259927374,0.12371003958671378,0.035738124008026104,0.37412521732274756,0.0358370170573265,-0.037724071921564524,0.0,0.0,0.10602526456999803,0.04337195983842009,0.0,0.0,0.0713190886256838,0.023355145948390645,0.035237411855320956,0.03803202619785865,0.0,0.0,0.0,-0.01225366414516459,0.032245503594353915,0.0007308637998010226,0.017193129283885628,0.07479056920107671,-0.05354797338231005,0.031027135427153588,0.0,0.04377529391341032,0.013393676296452961,-0.005936615164651331,-0.005806649006978634,0.0,0.022000607272948655,0.0,0.027821648593840932,0.03843275540649936,-0.036741059493228846,0.0157134108842376,-0.0012060859692537593,-0.010584799377095671,0.035511430754481106,0.012580881189113836,0.07879894804715139,0.00906151894388023
2020-01-11 00:00:00+00:00,0.0,-0.0013296991737259442,0.0033082902005212695,0.0027087519203213817,0.0,0.0,0.012398249079360516,-0.03781100921979814,-0.005304822323362014,-0.12712092697747407,-0.01592428993077385,0.005684673664489253,0.0,0.0,0.11373396730246876,-0.017987674514812067,0.0,0.0,0.006964923342013794,0.04477886423499384,-0.0072269384526348944,-0.021504416668106176,0.0,0.0,0.0,0.009161091184936125,-0.003607433645889334,-0.012541323496153837,0.026309622972757497,0.010948818133769899,-0.012422897419520046,0.004979051833218154,0.0,-0.01440480887257324,0.0039062240932768322,-0.12751827091245696,-0.02973055125925372,0.0,-0.12983078076588805,0.0,-0.014989011356791492,0.0,-0.21056473707231352,0.015109040120320327,0.02437616538901166,-0.002115055680342268,-0.0021453953948441457,-0.0007198441430670414,0.03833732493475713,-0.0032268245687976714
2020-01-12 00:00:00+00:00,0.0,0.023217777990046543,0.0009947094820542944,-0.002874846177348412,0.0,0.0,0.008166921815421044,0.02857757043506334,0.024829490157331924,0.09052047951184058,0.019095619045757743,0.012135395346797922,0.0,0.0,0.04469499932295974,0.028542958341334825,0.0,0.0,0.06573931001966811,-0.002871152472261303,0.020407997067783012,0.06397530082154967,0.0,0.0,0.0,-0.004904684036778925,-0.04270415131830015,0.012781426151975256,-0.0168070616813486,0.036218613836667274,0.038805939329890175,0.03520630390913649,0.0,0.05442740466720748,0.001063690885577445,0.051049478490006725,-0.09681059004334516,0.0,0.03171022127063826,0.0,0.015715237453920394,0.02446897497917731,-0.03526119790637089,0.0010834319691098943,0.01610614879884257,0.01485049374586542,0.017694710196293234,0.004240473493634791,0.0209677385288073,0.026367678531683335
2020-01-13 00:00:00+00:00,0.0,-0.019396209446171077,0.004998354198599827,-0.0016288491871757934,0.0,0.0,-0.018406460891328,-0.0026662459730822916,-0.006207119093106554,0.054911863246262814,-0.005913064387262195,-0.012280722013410544,0.0,0.0,0.04832646518072016,-0.009706741046493522,0.0,0.0,-0.02586039222371541,-0.012161804881363446,-0.01135714300755629,-0.07985771881551053,0.0,0.0,0.0,-0.012449948769801865,-0.017964922755363658,-0.02781269138730851,-0.023770522214600603,-0.026723331986696644,-0.02622588332785116,-0.02863891243316443,0.0,-0.02003692869588287,-0.0032400105872437083,0.0012752000628878518,0.0627911195340778,0.0,0.2436670000353106,0.0,0.022831455273591,-0.018193390261358508,0.2159396490111972,-0.01839594182407244,-0.004085421638920725,-0.0224858244677589,-0.014085509831019243,-0.024220076467964924,0.07179606219711766,-0.021424102306094872
2020-01-14 00:00:00+00:00,0.0,0.11954286260325989,0.009913722049818325,0.06458425326455491,0.0,0.0,0.12318869545105718,0.2694808856065337,0.08788701125801446,0.8858122081539179,0.0805965063783667,0.0630928833936798,0.0,0.0,0.24272029006321783,0.04640431622409481,0.0,0.0,0.2083130965710863,0.2141784665694486,0.140333167597574,0.106503200963943,0.0,0.0,0.0,0.05716387089130088,-0.19084050079603873,0.05652573052385814,0.08624181789680503,0.1619704569744406,0.03244828011009855,0.1017585493427744,0.0,0.11059376368636657,0.0541401618884928,0.02187749474878191,-0.01215776019073181,0.0,0.07341832910089587,0.0,0.06321942795455872,0.12835008972756584,-0.02643072556038431,0.09897992884608352,0.07971337829532146,0.07976278619118662,0.09876031219270086,0.040361590350986,0.13658122986824858,0.07832598679002561
2020-01-15 00:00:00+00:00,0.0,0.021208934233985458,0.06662736851941982,0.006145948166506265,0.0,0.0,0.03368136806326662,-0.03152020590165561,0.060033328626944896,-0.30132492977260034,-0.0023537488141357047,-0.013050535269174235,0.0,0.0,0.399625362754928,-0.041750157859376705,0.0,0.0,-0.01613242864155922,0.15809541794769477,0.0016576834890892594,-0.28495633229127404,0.0,0.0,0.0,-0.005865302220858827,-0.04919314799271284,0.012809525630442426,0.006277590646557164,-0.007300823147095123,0.07402973620228145,-7.40860406804206e-05,0.0,0.016122620953149296,0.03325098834666163,0.08700224199030725,0.03691790418331846,0.0,-0.15091464454135428,0.0,-0.004557303660883357,0.033175588189406885,0.04134585703549583,-0.000499667874349937,0.05003660011945549,0.08417465694831436,-0.007664997835291026,0.007942398877079688,0.22022937393001565,0.026412541887342728
2020-01-16 00:00:00+00:00,0.0,-0.027686891839059816,-0.02507901821765322,0.10553037312112301,0.0,0.0,-0.009328206818806601,-0.04033419494861399,-0.03327899091090329,0.00039969073035478453,-0.009494746324859216,0.0016579295175462678,0.0,0.0,-0.03158854909565014,-0.01018260073068346,0.0,0.0,0.016495220015857966,0.049127154105074615,-0.011128700578588896,0.2895579601028021,0.0,0.0,0.0,0.02288837683377903,0.03604662788810347,-0.05016432568291778,0.032522584996183435,-0.007514326897196189,0.02214531898328008,-0.007798907564989592,0.0,-0.013230455795977359,-0.02492077244912977,-0.028423964918003194,-0.044990211075713486,0.0,0.04207046136380691,0.0,-0.018064356544111194,-0.009592292703467035,-0.0011179516128284833,-0.016459863710037673,-0.01918296566150664,-0.03967340683914615,-0.01872773799307046,0.10677211976110894,-0.07358507632005416,-0.01792376746807522
2020-01-17 00:00:00+00:00,0.0,0.0831100167509624,0.0874326562371291,-0.014905130447518036,0.0,0.0,0.05390203978507626,0.11846776526359125,0.06012534160376906,-0.08842619133183119,0.023255338715640103,0.027906245128047617,0.0,0.0,-0.11373467835134635,0.059997379754797284,0.0,0.0,0.023461661247484097,0.12777928498096042,0.038128127334989784,0.1229012033447317,0.0,0.0,0.0,-0.004082597772358992,-0.016554676818973078,0.037008780105008014,0.09207841839451596,0.06498835450234454,0.0542634215486291,-0.026233573620679285,0.0,0.05365371245132579,0.0020129272760206892,0.04746471553752802,0.059850830099417454,0.0,0.019258165691629296,0.0,0.08220826844116325,0.031452995446651776,-0.07729664703226206,0.07375714662564216,0.11090438861927893,0.051853940550783344,0.04366588924013884,-0.01273222463788668,0.19123029121978027,0.06377648513454788
2020-01-18 00:00:00+00:00,0.0,-0.002827571362295697,-0.00842448482516691,-0.07639800325727236,0.0,0.0,-0.02237904279093564,-0.07895611410486665,-0.017313387574127984,-0.13917715507988268,0.0015410282758632793,-0.006194518928453129,0.0,0.0,-0.11888433283686504,0.0068040671867795575,0.0,0.0,-0.027315024694626006,-0.13359329135308456,0.02649747266526811,-0.04426050107129316,0.0,0.0,0.0,-0.01635311658781853,-0.000355114475369446,0.018051947744704974,0.018186820525737894,-0.034388044652561726,-0.024710342131216142,0.013800986815420814,0.0,0.0004318344298795087,-0.05139191139503955,-0.03143305271045215,0.041185577995934836,0.0,0.009161120062481045,0.0,-0.021921773252572618,0.0028262402346473678,0.031229264497907715,-0.01601557546015756,0.018200752633381567,-0.02914246608554616,0.018711833608221547,0.009135037072874257,-0.1837760748407432,-0.024835531095456373
2020-01-19 00:00:00+00:00,0.0,-0.06617642236326433,-0.08103925495259603,-0.02507391272689689,0.0,0.0,-0.046417054201117094,-0.0023948391064954064,-0.025839752645593343,0.10550519965839474,-0.026809102516198058,-0.0722497109767521,0.0,0.0,0.031344781235540235,-0.04153694817197809,0.0,0.0,-0.054345462081306424,0.021356678749559942,-0.049060126946718775,0.06394069077058792,0.0,0.0,0.0,-0.036389809689531656,0.010463144808630958,-0.043003463348994374,-0.0575543112989716,-0.027438991018733185,-0.04744358651000228,-0.030926094120924563,0.0,-0.05665733257603283,0.008644890829837035,-0.06885671301586323,0.0036816253136867684,0.0,-0.056978977282658015,0.0,0.035275006547439376,-0.06386133893996664,0.12171221614757093,-0.0614742133902953,-0.018333949378726552,-0.03118821653826336,-0.03216590078533705,-0.04597465676321332,0.0035489947933670216,-0.04189397944482264
2020-01-20 00:00:00+00:00,0.0,0.044129624404796584,-0.009048398023371236,-0.0029506692483948988,0.0,0.0,0.03328838867921422,0.01613272247963065,-0.0025351410023766703,0.08569811240500293,-0.005598131806099833,0.040688379278398086,0.0,0.0,0.044528237752910795,-0.012973609164556433,0.0,0.0,-0.0013280342820751693,0.01917966125183601,0.0009019433680608734,0.058942796894055405,0.0,0.0,0.0,0.0019834168538743757,0.04470854228333401,-0.0021048218211907007,0.029477015953196056,-0.010389843598274367,-0.019505733318123716,-0.04782346850832496,0.0,-0.008895297768397451,-0.008627497639872014,0.04278415966064555,0.05997057225761142,0.0,0.058422569347118855,0.0,-0.020665270005866432,0.00036092040360158995,0.08352678765242709,-0.00665135312739655,0.03276612824576605,-0.002098441000604927,-0.009763736657341732,0.11057358581224351,0.043329666561236574,-0.000986252210243866
2020-01-21 00:00:00+00:00,0.0,0.047103105404969856,0.047195549602898186,0.031488634450018343,0.0,0.0,-0.006511520449348116,-0.0011215360498284155,0.045272863419589734,0.041650322712315196,0.010141927934056931,0.012881958155721546,0.0,0.0,0.01174721830581515,0.0008421117522064399,0.0,0.0,0.01449293794403713,0.030863592441597157,0.015300237317380108,0.025686182534154264,0.0,0.0,0.0,-0.004971304193012752,0.0967546323128178,0.03177975733693951,-0.00884376691286639,0.007742551533483187,-0.0188122300054421,0.0011333494537103818,0.0,0.006781580387425268,0.007357350987030103,0.06684598668696652,-0.02210128137465757,0.0,0.06702444839425462,0.0,0.013875398362378659,0.04020109038660071,-0.05439847227120762,0.020325900769477025,0.00604194226338249,0.014863504367351165,0.01645226475705074,-0.034147694420121125,-0.0071982200030293484,0.006687631694305971
2020-01-22 00:00:00+00:00,0.0,-0.0073110211207580034,-0.01053440239432087,0.0005665764356113642,0.0,0.0,-0.003715899459940068,0.011031814360414808,-0.018332941142272685,-0.01803750879871344,-0.007461951294768086,0.04006202549668248,0.0,0.0,-0.02942493229770377,-0.022558921642610003,0.0,0.0,-0.003472864995856302,0.042925977314033345,-0.00830203536353231,0.005813715000604616,0.0,0.0,0.0,0.006771992979622855,-0.11505617979893244,-0.006273029356450188,-0.0105160723082739,0.012186848312169339,0.006290787806759287,-0.019907609513522138,0.0,0.0015412724016464136,-0.010157320130211497,-0.036283197337906296,0.011990872962145138,0.0,-0.01948876046626697,0.0,0.06790376447982593,0.0025965591685867925,0.052010678356191394,-0.014524782414543625,-0.041392879741727964,-0.01418097512887466,-0.004691262995510224,0.036457205912998975,-0.02270539964574313,0.023826838799780717
2020-01-23 00:00:00+00:00,0.0,-0.05215365931184014,-0.05007796888964142,-0.04563534735262441,0.0,0.0,-0.05282021521466479,-0.0665722141266761,-0.04463473797293225,-0.17568252816108829,-0.03211536772319544,-0.04641299048442422,0.0,0.0,-0.049876964013294674,-0.023961047329094372,0.0,0.0,-0.021060326462413632,-0.09833075174395998,-0.03240158193424723,-0.30948922352687946,0.0,0.0,0.0,-0.021113097427420367,-0.019904496909620102,0.010683244167161262,-0.071872728212057,-0.06595238008646248,-0.027103039852629206,-0.001580285770784996,0.0,-0.058807057372873575,-0.05451172841438179,-0.07205266933811295,-0.05379510882755119,0.0,-0.05210514270067221,0.0,-0.09451269000150037,-0.06548789415519521,-0.020529630364756135,-0.05220705112562856,-0.010929590715529245,-0.03921545282166326,-0.043073967280358214,-0.02447620297479972,-0.05861421108625182,-0.043225668394417396
2020-01-24 00:00:00+00:00,0.0,0.037813811075818125,-0.01058034840829697,0.008958700939542114,0.0,0.0,-0.00443412971231822,-0.016596280701028296,0.001526604173903422,0.02980575835060553,0.00461893300829455,-0.030230774036478687,0.0,0.0,-0.015576391456496815,0.0035211571007468627,0.0,0.0,0.018875561901053974,0.018695139933054723,0.000752314460222342,-0.0186999400269586,0.0,0.0,0.0,0.023463279077607934,-0.023972383666481096,0.011680719488066831,0.017026856589178102,-0.0018041548949093338,0.002859634599668616,-0.012946094071542525,0.0,-0.004880218336625696,0.040176794996802774,0.0032015598431659412,0.017800584145672118,0.0,-0.06416871675108676,0.0,-0.031100808525840257,0.009674379437257042,0.021246623014832475,0.007500092221644932,-0.033210274040471915,-0.012363417663876839,-0.013639495692953559,-0.02342425191239377,-0.003952372025866204,-0.0068191717906411235
2020-01-25 00:00:00+00:00,0.0,-0.03980032914033541,0.011857841155930917,-0.015611388858167066,0.0,0.0,-0.011696880580387713,-0.025878241409255365,-0.004191366874046136,-0.01938057995090877,-0.009229306182408406,0.018107729527288372,0.0,0.0,0.013095928649087549,-0.008383082155416282,0.0,0.0,-0.03135675829101463,-0.022245605102523755,-0.010897740317509516,0.047446349580640486,0.0,0.0,0.0,-0.01391316197081685,-0.0037909031528419435,-0.005477485233359984,-0.019297018988742972,-0.015411982047145391,0.0022876939038713835,-0.005140464440274975,0.0,-0.015706760670337792,-0.025066607308982504,-0.012689657116306128,0.042475818830938275,0.0,0.040341214153585166,0.0,-0.026067923092218587,-0.013002371231511014,0.0004776725969430534,0.00017784839850161396,-0.022305073683454798,-0.003942102280717696,-0.011788998290926979,-0.01425761210856712,0.0010446736559083865,-0.004437220210194238
