,Equal Weights,Risk Parity,Markowitz,CAPM
596,-0.02275554043150288,0.00220060694635829,-0.0003857964508129708,-0.04067578054934928
597,0.02150682858419522,0.0008122735427906307,0.0005632676213314544,0.034535826365719974
598,-0.03916526826390801,-0.0176720612752314,-6.900696982300406e-05,-0.056105627156641774
599,0.029913466461489832,0.01897397638231508,0.00029305520209153087,0.03586004282303726
600,0.0010877616322962675,-1.0951740317846827e-13,0.0005038751350112025,-0.0004321799402931606
601,0.018198923419780792,1.1496741527308314e-12,-0.00022766728615544534,0.023367209680451712
602,-0.022677977396978348,-8.18241258182866e-13,5.138275409509738e-05,-0.045324176032434375
603,0.017842587461439727,2.400649016752414e-12,0.0016620473786111915,0.006745041567630402
604,-0.008217068968840644,-4.086520341817618e-13,0.00018252969207174183,-0.02457422516634345
605,0.01816224762218184,1.1051390243535944e-12,0.00038328229081308236,0.02696057377188463
606,0.007523009937677838,2.8054768958373706e-13,-0.0007356277514601661,0.014621517378238826
607,0.012859914031418963,6.865227392973196e-13,0.0005222449287689744,0.021617098555692625
608,-0.003273199235339,-2.3840925504978548e-14,-0.0004552750080263943,-0.010181517250782778
609,0.017517205601643805,1.1791857170783785e-12,0.0007540040374915296,0.02764906186454432
610,-0.034783513258137624,-1.9586981559733324e-12,-0.000330972906735055,-0.05539335455503083
611,-0.08763308653209981,-5.384284408045601e-12,-0.001130238431324171,-0.13517553865807472
612,0.011203617930286382,-2.6457951770543794e-13,-0.0013657247624668774,0.03079120358884907
613,-0.07017601448197966,-4.832833835375645e-12,-0.0012167383839620676,-0.09223169121892971
614,0.037088983823157146,2.818776358783529e-12,0.0010092430579367467,0.04776348049087629
615,-0.011010154665903018,-1.440399735819724e-12,-0.0013790383599057677,-0.005497500581664704
616,-0.014138309141968366,-6.518905323467979e-13,-0.00018570659382402744,-0.02177358870085074
617,0.02952085786475865,2.2124856926292253e-12,0.0016311375401431268,0.03295571456173172
618,0.003814242161786216,-4.4294571101720165e-14,-0.0005038399438181202,0.012577403613659603
619,0.004487403955140382,2.5991618956355803e-13,0.00015425537424063298,0.008757898663285201
620,0.00967979358995245,4.468537803212767e-13,-0.0003050843925754078,0.017482654370126458
621,-0.01770813766926787,-8.173185356416606e-13,0.0001256969250861127,-0.03189392706650046
622,0.0045800249887358625,1.7347081132742835e-13,-5.2151699509362444e-05,0.01138570087346799
623,-0.02553440020408243,-1.8260943884918445e-12,-0.00024361133448492058,-0.03191830133207017
624,-0.0032671957149302145,-3.124289617487912e-13,-0.00035357244376424423,0.0011371868361563348
625,0.006770743056845519,1.110470902860868e-13,-0.00038959380277210707,0.013598460048572496
626,-0.0027230258149647146,-1.6247229854412423e-13,0.00027667880140957215,-0.0039028021286321756
627,0.004332271278240555,-0.0010530270314742433,0.0006706514245087816,0.0034848467210981935
628,-0.02223559314954466,0.0021941816933528312,-0.0007057385536835091,-0.030729803836971936
629,-0.05182096134962554,-0.00761478720475626,-0.0004886495095081642,-0.07412259877762681
630,0.0070564074359311165,2.89291761621674e-12,0.047336832013833756,0.011193276784976655
631,-0.03511299115312526,-1.4234719887977148e-11,-0.2342513179514852,-0.05259120981767426
632,0.041526952483348804,7.5239124205185e-12,0.10058598855223144,0.06395649236422211
633,0.014503797435968052,2.2856721894672612e-12,0.030171328870098914,0.02410401635640227
634,0.004808060640634045,-1.8714460957323012e-12,-0.036571301697618006,0.010863519739438724
635,0.001566780423349826,9.321390393608778e-13,0.018167305307368667,0.005268725805457424
636,-0.00026319129780920576,-4.99606973978837e-12,-0.09334044628524026,-0.0001345001417898874
637,0.01243495632408979,-2.1478040186111755e-13,-0.013979193213197124,0.02007324185952137
638,0.0021990872408721505,2.3545258816397765e-12,0.04165516811260691,0.002131084069865576
639,-0.01833188841045505,-3.0903910497459206e-12,-0.039677130012270204,-0.026435539564108313
640,-0.025629183967654498,-5.682872591784777e-12,-0.05724273143577351,-0.03256945262550462
641,0.07295881520099509,0.1782187957126185,0.02470965319842338,0.021848505537788044
642,0.009793876797589618,-0.00034632797306535085,-0.012718498551306048,0.014113386115012503
643,-0.0002118045976415695,0.00039532413496807004,0.004423339596104855,-0.0005737244207217355
644,-0.03940708295185827,-0.008739766539745503,-0.11481512553171208,-0.05008017653801833
645,0.006050807979942039,-0.002161900869575731,-0.025358924558149955,0.013673763998519071
646,0.01644721411686041,0.0044723143492498285,0.12171070971124719,0.019329698554213612
647,0.016835591300958755,0.00033482354274832257,0.0749157260135504,0.033165571146069814
648,0.006845173568259526,-0.0010950853128870832,-0.0493642912220705,0.01212625458560164
649,0.008813355066218758,0.0042726410146650285,0.01670388889641409,0.012789296915329842
650,0.004853919148666106,-0.0025312091719592537,0.07237480682993225,0.011566563966871632
651,-0.0037504959877747344,-0.005256781057431663,0.014918918851599228,-0.0022092390078391724
652,-0.01283362754268541,-0.0004183937982006503,-0.07654676687442441,-0.014779310301247617
