Date,AAVE-USD,ADA-USD,AI16Z-USD,AIOZ-USD,ALGO-USD,APT-USD,AR-USD,ARB-USD,ATOM-USD,AVAX-USD,AXS-USD,BCH-USD,BEAM-USD,BGB-USD,BNB-USD,BONK-USD,BRETT-USD,BSV-USD,BTC-USD,BTT-USD,CRO-USD,CRV-USD,DEXE-USD,DOGE-USD,DOT-USD,ENA-USD,ENS-USD,EOS-USD,ETC-USD,ETH-USD,FARTCOIN-USD,FET-USD,FIL-USD,FLOKI-USD,FLOW-USD,FLR-USD,GALA-USD,GT-USD,HBAR-USD,HYPE-USD,ICP-USD,IMX-USD,INJ-USD,IOTA-USD,JASMY-USD,JUP-USD,KAIA-USD,KAS-USD,KCS-USD,LDO-USD,LEO-USD,LINK-USD,LTC-USD,MANA-USD,MKR-USD,MNT-USD,MOVE-USD,NEAR-USD,NEO-USD,OKB-USD,OM-USD,ONDO-USD,OP-USD,PEPE-USD,POL-USD,PYTH-USD,QNT-USD,RAY-USD,RENDER-USD,RUNE-USD,SAND-USD,SEI-USD,SHIB-USD,SOL-USD,STRK-USD,STX-USD,SUI-USD,THETA-USD,TIA-USD,TON-USD,TRX-USD,UNI-USD,VET-USD,VIRTUAL-USD,WIF-USD,XDC-USD,XLM-USD,XMR-USD,XRP-USD
2019-01-11 00:00:00+00:00,0.0,-0.008615658999342832,0.0,0.0,0.0,0.0,0.0,-0.005853719795765288,0.0,0.0,0.0,-0.024740798164400064,0.0,0.0,0.026591489456100355,0.0,0.0,-0.011804593670165306,0.002291770109090111,0.0,-0.005779947422342352,0.0,0.0,-0.0014081311642617491,0.0,0.0,0.0,-0.00790976921590393,0.012101438093836297,-0.008407308571134387,0.0,0.0,0.00679765875638828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.220971456698728,0.0,0.0,-0.008382072255124867,0.0,0.0,0.22525747490313294,-0.04648956551205097,0.007952431356053533,-0.00367786269801957,0.0,0.0,0.0,-0.0027457361631418103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01814443668841076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03317917193688335,0.0,0.0,-0.028211765010960295,0.0,-0.015358243400091965,0.0,0.0,0.09905973523770258,-0.02345295649699753,0.006760455898009805,0.0007572869751316336
2019-01-12 00:00:00+00:00,0.0,-0.010085351469549154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020392272606890922,0.0,0.0,-0.01632540752085672,0.0,0.0,0.09854543989873914,-0.0070936849314874395,0.0,-0.019453826442653206,0.0,0.0,0.008884858449802153,0.0,0.0,0.0,0.004320977121342259,0.016627730266739613,-0.012479073619950824,0.0,0.0,0.03093515925270536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3456601076744645,0.0,0.0,0.005297407337787705,0.0,0.0,-0.07464377731873319,0.0017553774792383266,-0.0074631311783840285,-0.0030381546523792925,0.0,0.0,0.0,-0.024746219224215125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06801820264134453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00599423482404624,0.0,0.0,-0.06698235481378866,0.0,0.0034886921053758004,0.0,0.0,-0.06174802649394082,-0.005305996733682378,-0.017552271559737424,-0.012404551921589773
2019-01-13 00:00:00+00:00,0.0,-0.0825532574252767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061625900992352156,0.0,0.0,-0.0707410262524099,0.0,0.0,-0.06687008884064423,-0.030039431790895278,0.0,-0.04116730874245408,0.0,0.0,-0.025461037487966798,0.0,0.0,0.0,-0.07138084223465824,-0.07222094849236127,-0.07471615028126666,0.0,0.0,-0.09481882716136293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3238026214975822,0.0,0.0,-0.02282581595823118,0.0,0.0,0.07479687224157405,-0.0654447925627861,-0.09001605869274232,-0.02694535834198663,0.0,0.0,0.0,-0.07173471273625079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13369593471591523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05410664586333983,0.0,0.0,-0.09876288319881975,0.0,-0.060235998297236984,0.0,0.0,-0.08123772891565194,-0.029996596276391646,-0.04307128321059124,-0.03382920820944988
2019-01-14 00:00:00+00:00,0.0,0.09064330617163342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05863499174099487,0.0,0.0,0.10078836647704593,0.0,0.0,0.03706967971563719,0.04218810159294485,0.0,-0.03696489352444203,0.0,0.0,0.04162395340458996,0.0,0.0,0.0,0.09244279652324022,0.02532028016967591,0.09904493373611378,0.0,0.0,-0.003016639830356662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043476349193268975,0.0,0.0,0.01902195460498717,0.0,0.0,0.0890965031693844,0.06463592619362618,0.07685253961553443,0.09249647941603115,0.0,0.0,0.0,0.09855350125586546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2256879847224452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04871776167748651,0.0,0.0,0.18712443319156546,0.0,0.06594107222863059,0.0,0.0,0.1294211011694153,0.05666014935366143,0.06301853099254501,0.04881975566579176
2019-01-15 00:00:00+00:00,0.0,-0.028757934081317202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041916028596581466,0.0,0.0,-0.03978464914428171,0.0,0.0,-0.037108988381621924,-0.020548563372547957,0.0,-0.0364976470249911,0.0,0.0,-0.03353834639256488,0.0,0.0,0.0,-0.030923367715005146,-0.033579376118721166,-0.05605585573421466,0.0,0.0,0.020861598336571127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347987654245635,0.0,0.0,-0.026857208820401674,0.0,0.0,0.06600007737078684,-0.026656843726836264,-0.035956222537510185,-0.08462559711915976,0.0,0.0,0.0,-0.043700173849941806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08330932697265865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062441602733954785,0.0,0.0,-0.0443242593095942,0.0,-0.028602035278424257,0.0,0.0,-0.033953867144132725,-0.03682137708330684,-0.021218468803066843,-0.019932722123140373
2019-01-16 00:00:00+00:00,0.0,0.04492284899544331,0.0,0.0,0.0,0.0,0.0,-0.2399174714072151,0.0,0.0,0.0,0.005350936777920681,0.0,0.0,0.044115368938610434,0.0,0.0,0.00970094297500169,0.006679301401546422,0.0,-0.015389432713581971,0.0,0.0,0.012709030942977997,0.0,0.0,0.0,0.018100827182534324,0.02386685663032935,0.012333019292702115,0.0,0.0,0.0033489232841896165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002119228383043025,0.0,0.0,-0.024322752570858606,0.0,0.0,-0.04216658615255941,0.00999050155043074,0.09471024338341812,0.04725706327376427,0.0,0.0,0.0,0.014818067442074017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06939505748243177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028177507208936643,0.0,0.0,0.02501238326438149,0.0,0.01640836053157428,0.0,0.0,-0.030281242916210926,0.011346611160982631,0.02701359586778451,0.007678735966219819
2019-01-17 00:00:00+00:00,0.0,0.012009724623281967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014489261126188696,0.0,0.0,0.0367893842397643,0.0,0.0,-0.0017938489255968342,0.006424485580328479,0.0,0.00985033871899884,0.0,0.0,-0.020794637955003106,0.0,0.0,0.0,0.027372142879523675,0.04822672558135988,0.0015759276597410881,0.0,0.0,0.059405726327168895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4603684480145861,0.0,0.0,-0.024335782586154035,0.0,0.0,-0.029300775513058475,0.0020477518580907642,0.0036580273316468665,0.03133668316187152,0.0,0.0,0.0,0.014631459308303675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01685677377677724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002998072824672633,0.0,0.0,0.005584003425682298,0.0,0.06494522892563917,0.0,0.0,-0.01139149042431981,0.014581049344847934,-0.01149476187965634,-0.0010560644347795117
2019-01-18 00:00:00+00:00,0.0,-0.022358491410794427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02001550880823135,0.3063695129589456,0.0,0.022373526642649768,0.0,0.0,-0.027140184381236884,-0.005649816019732142,0.0,-0.02655342623229357,0.0,0.0,0.005714233789519001,0.0,0.0,0.0,-0.018341276922797474,-0.031022943216383783,-0.022322762115070918,0.0,0.0,-0.062260146575788725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019052586281440534,0.0,0.0,-0.015606290305405897,0.0,0.0,0.03602955810288974,-0.01826514180241081,-0.026570896703636927,-0.01351046888112826,0.0,0.0,0.0,-0.017772188597169145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041220745242014294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011854581413929336,0.0,0.0,-0.020750126032739322,0.0,-0.04462242458841403,0.0,0.0,-0.009868480512861445,-0.015236119789389298,-0.01162834486080909,-0.015532007580497754
2019-01-19 00:00:00+00:00,0.0,0.0318459690427635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013505206490068039,0.04331967093864693,0.0,0.010972450109166762,0.0,0.0,0.02040685688077479,0.01915170905873867,0.0,0.00026838636562157486,0.0,0.0,0.022071863055027487,0.0,0.0,0.0,0.006941177023225606,0.003753130382407363,0.028583127887191116,0.0,0.0,0.09056914642682161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19488407236375688,0.0,0.0,0.008944017607215247,0.0,0.0,-0.018670118513387467,0.03881457867432323,0.017215091718100397,0.03402541549333341,0.0,0.0,0.0,0.04658701733443954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054167041722185075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787553757120695,0.0,0.0,-0.009439122208212372,0.0,0.015096466116349117,0.0,0.0,0.08245554185590265,0.013787558806153599,0.023948954755413893,0.020523306790791524
2019-01-20 00:00:00+00:00,0.0,-0.050959747432017144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0497376739680214,-0.06091171490725637,0.0,-0.02156785228749668,0.0,0.0,-0.028630291695776796,-0.03480896076891465,0.0,-0.037735199853667835,0.0,0.0,-0.015917950680929323,0.0,0.0,0.0,-0.049261032056406015,-0.02646170382097458,-0.04135274914475369,0.0,0.0,-0.050178742498789126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004486920755223429,0.0,0.0,-0.04290015923836985,0.0,0.0,-0.0027445309720453923,-0.0431379936323527,-0.042651029981474506,-0.05160324810156512,0.0,0.0,0.0,-0.06230008427192636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031631053511524225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07301198933011524,0.0,0.0,-0.028822349896118912,0.0,-0.030922717413995847,0.0,0.0,-0.12984169869599405,-0.033823849198484204,-0.04664782998092285,-0.030129046367000957
2019-01-21 00:00:00+00:00,0.0,-0.012498125207663852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008567486772511174,0.16255023794980153,0.0,0.009068265323660429,0.0,0.0,-0.004433460679495595,-0.006961443903655484,0.0,-0.037188522819403436,0.0,0.0,-0.008530922377122857,0.0,0.0,0.0,-0.006015109958920821,0.003693434289047865,-0.01958353745857087,0.0,0.0,-0.049836210960785374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024205415566983173,0.0,0.0,0.003249957822015784,0.0,0.0,0.02675254917315232,0.001168879974505481,-0.016081522418568278,-0.039452138203848616,0.0,0.0,0.0,-0.0016879192332910767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007265669438903949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511550138839872,0.0,0.0,0.07036042996992317,0.0,0.028987530240845046,0.0,0.0,-0.005212909732018648,-0.012706711509310605,0.010468899269751008,-0.0012057099703535674
2019-01-22 00:00:00+00:00,0.0,0.01481850011035962,0.0,0.0,0.0,0.0,0.0,-0.1103480547556125,0.0,0.0,0.0,0.04466464928158988,0.14786963145708046,0.0,-0.0045618275540984105,0.0,0.0,0.012131492499327639,0.00795053055647093,0.0,-0.023928223633842345,0.0,0.0,-0.02116474837487643,0.0,0.0,0.0,0.039465890441604076,0.005684042265965488,0.013477629879542844,0.0,0.0,-0.005684074782907033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09313419051590376,0.0,0.0,-0.028035245438800375,0.0,0.0,0.07078037998856264,0.014994748034828623,0.03287361502469682,0.0539235914971745,0.0,0.0,0.0,0.0166667649349456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01929980281141966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039565266221062184,0.0,0.0,0.029812769816212125,0.0,0.10079808695351404,0.0,0.0,0.03593198417255069,0.006969243872738081,0.029688885036900273,-0.004057579796300171
2019-01-23 00:00:00+00:00,0.0,-0.015680589557005343,0.0,0.0,0.0,0.0,0.0,0.0027739479335100515,0.0,0.0,0.0,0.029761258695921184,-0.04394208312550293,0.0,0.002786582389056597,0.0,0.0,-0.005122502121829676,-0.005411671839448025,0.0,-0.013420050832583597,0.0,0.0,-0.006829346803851279,0.0,0.0,0.0,-0.003182087563781211,-0.005322682732405722,-0.010964918507288294,0.0,0.0,0.001002241812370804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0931998942255993,0.0,0.0,-0.01862545227379663,0.0,0.0,-0.057825593337075334,0.00997180890014861,-0.026754018960319648,0.011771096949044936,0.0,0.0,0.0,-0.016955347882048732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009259645469927339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04816619387434271,0.0,0.0,0.00649771381731428,0.0,-0.039518417790105856,0.0,0.0,0.01666708239955921,-0.014776772365619384,-0.022910334810297202,-0.009431163968552087
2019-01-24 00:00:00+00:00,0.0,0.0029559734750150128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022336161844630505,0.00885500490870455,0.0,-0.00545861593637955,0.0,0.0,-0.013513650457936836,0.004381431105509742,0.0,-0.021546950597793664,0.0,0.0,-0.001959839222392156,0.0,0.0,0.0,0.005377465098078995,0.0012915597629262492,-0.0007641888001316967,0.0,0.0,0.05670766398750996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14668992657869584,0.0,0.0,-0.05253149853667698,0.0,0.0,-0.011307405989198813,0.023902773572194023,0.020183363399239377,0.028780358257350227,0.0,0.0,0.0,0.021101348251378188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05558610100565444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006998199115745484,0.0,0.0,0.013167397711632136,0.0,0.0043176777515017755,0.0,0.0,-0.026802283199958463,-0.0035744895279200906,0.019910444043450614,0.003488448480904198
